UPSTREAM_FEED_ID,SHELF,MNEMONIC,EXTENSION,CSA_ID,VALUE_DATE,ENTITYAGROUP_TRADE_REF,DOD_ENTITYAGROUP_TRADE_REF,OPS_FILE_NUMBER,CE_MARGIN_AGREEMENT_ID,ENTITYAGROUP_ENTITY_NAME,ENTITYAGROUP_ENTITY_ACCOUNT,CLIENT_TRADE_REF,CLIENT_ENTITY_NAME,CLIENT_ACCOUNT,PRODUCT_NAME,TRADE_DATE,MATURITY_DATE,EFFECTIVE_DATE,STRATEGY_CODE,PAY_SIDE_NOTIONAL_CCY_CODE,PAY_SIDE_NOTIONAL,RECEIVE_SIDE_NOTIONAL_CCY_CODE,RECEIVE_SIDE_NOTIONAL,NOTIONAL_CCY_CODE,NOTIONAL,PV_VALUE_DATE,PV_CCY_CODE,PV,PV_USD,PREVIOUS_VALUE_DATE_PV,PV_AMOUNT_DIFFERENCE,PV_PERCENT_DIFFERENCE,INDEPENDENT_AMOUNT_CCY_CODE,INDEPENDENT_AMOUNT,STRIKE_RATE,STRIKE_PRICE_CCY_CODE,INTEREST_RATE,PAY_SIDE_ACCRUAL_RATE,RECEIVE_SIDE_ACCRUAL_RATE,UNDERLYER_ID,UNDERLYER_DESCRIPTION,ENTITYAGROUP_POSITION,PUT_CALL,PRODUCT_PROCESSOR_NAME,PRODUCT_PROCESSOR_ID,MIRROR_TRANSACTION_ID,STRATEGY_NAME,STRATEGY_CONTACT,LOCATION,SENIOR_CONTACT,STRUCTURE_TRADE_REF,SWAPSWIRE_ID,NOTIONAL_CCY_CODE2,NOTIONAL2,Start Date,End Date,UOM,Phys Fin,Commodity Product Name        ,Delivery Location,APAR,Fixed Price,Leg1 Annual Nominal,Leg2 Annual Nominal,Leg1 Fixed Float Ind,Leg2 Fixed Float Ind,Basic Amount Value USD,Trader Id,Trader,Sales Person,Confirmation Status,CPIdentifier,USI,ENTITYALegalEntityIdentifier,CPLegalEntityIdentifier,UniqueProductIdentifier,SourceSystemTradeID,SpotPrice,TerminationFee,TerminationFeeDate,CPNameSourceSystem,CPShortNameSourceSystem       ,CurrentNotional,CurrentNotionalCurrency,OriginalAggregatedQty,ExternalMatchID,GroupTradeID,PremiumAmount,PremiumDate,InitialNotional,InitialNotionalCurrency,TradedSpread,InitialPrice,Regulator,USPersonFlag,USIPrefix,UTI,UTIPrefix,NumberOfContracts,PTH FLAG
,,,,BA-00001,,A-804171,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/08/2012,01/23/2023,10/10/2012,,,,,,CAD,53000000,09/27/2018,CAD,-6923584.462,-5331160.036,,,,,,,,,,,,,Payer,Call,,,,,,,,,,CAD,53000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804172,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,05/16/2016,06/23/2023,05/18/2016,,,,,,GBP,77000000,09/27/2018,GBP,5346230.126,6843174.562,,,,,,,,,,,,,Receiver,,,,,,,,,,,GBP,77000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804173,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/11/2011,02/05/2029,07/13/2011,,,,,,CHF,91000000,09/27/2018,CHF,-6096874.621,-6218812.114,,,,,,,,,,,,,Payer,Put,,,,,,,,,,CHF,91000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804174,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/29/2014,10/09/2028,10/31/2014,,,,,,NOK,58000000,09/27/2018,NOK,-6048164.689,-725779.7626,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,NOK,58000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804175,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/27/2009,12/25/2023,07/29/2009,,,,,,DKK,74000000,09/27/2018,DKK,9714633.153,1554341.304,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,DKK,74000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804176,,,,EntityA,,,EntityB,,Interest Rate - Swaption,03/27/2006,05/08/2029,03/29/2006,,,,,,JPY,38000000,09/27/2018,JPY,-3231788.679,-29086.09811,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,JPY,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804177,,,,EntityA,,,EntityB,,Interest Rate - Swaption,06/13/2018,04/27/2020,06/15/2018,,,,,,CHF,79000000,09/27/2018,CHF,2196009.502,2239929.692,,,,,,,,,,,,,Payer,Call,,,,,,,,,,CHF,79000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804178,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/04/2013,07/06/2021,04/08/2013,,,,,,DKK,17000000,09/27/2018,DKK,51766.14714,8282.583543,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,3400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804179,,,,EntityA,,,EntityB,,FX - Swap,05/22/2017,04/11/2022,05/24/2017,,,,,,JPY,41000000,09/27/2018,JPY,2182763.897,19644.87507,,,,,,0.77,,,,,,,,,,,,,,,,,,NOK,3075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804180,,,,EntityA,,,EntityB,,Cross Currency - Swap,07/11/2016,04/25/2028,07/13/2016,,,,,,DKK,10000000,09/27/2018,DKK,910067.3394,145610.7743,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804181,,,,EntityA,,,EntityB,,Interest Rate - Swap,11/15/2011,10/11/2030,11/17/2011,,,,,,SEK,41000000,09/27/2018,SEK,-1139208.323,-125312.9156,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,41000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804182,,,,EntityA,,,EntityB,,Cross Currency - Swap,08/14/2008,06/21/2022,08/18/2008,,,,,,DKK,54000000,09/27/2018,DKK,-336007.204,-53761.15263,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,10800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804183,,,,EntityA,,,EntityB,,Interest Rate - Swaption,11/22/2007,05/06/2027,11/26/2007,,,,,,DKK,67000000,09/27/2018,DKK,3529515.187,564722.4299,,,,,,,,,,,,,Payer,Call,,,,,,,,,,DKK,67000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804184,,,,EntityA,,,EntityB,,Interest Rate - Swap,09/16/2016,08/11/2021,09/20/2016,,,,,,SEK,89000000,09/27/2018,SEK,-10044155.32,-1104857.085,,,,,,,,,,,,,Receiver,,,,,,,,,,,SEK,89000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804185,,,,EntityA,,,EntityB,,Cross Currency - Swap,10/17/2012,08/07/2019,10/19/2012,,,,,,AUD,61000000,09/27/2018,AUD,-535272.3083,-390748.785,,,,,,,,,,,,,Receiver,,,,,,,,,,,USD,44530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804186,,,,EntityA,,,EntityB,,Interest Rate - Swap,08/05/2013,01/27/2020,08/07/2013,,,,,,CAD,25000000,09/27/2018,CAD,3431602.507,2642333.93,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,25000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804187,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/19/2009,05/03/2022,11/23/2009,,,,,,DKK,39000000,09/27/2018,DKK,-5144395.431,-823103.269,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,39000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804188,,,,EntityA,,,EntityB,,FX - Swap,02/22/2013,03/12/2029,02/26/2013,,,,,,AUD,96000000,09/27/2018,AUD,-7448933.735,-5437721.626,,,,,,0.898,,,,,,,,,,,,,,,,,,SEK,642240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804189,,,,EntityA,,,EntityB,,FX - Swap,03/27/2006,09/18/2023,03/29/2006,,,,,,SEK,80000000,09/27/2018,SEK,10390851.02,1142993.612,,,,,,0.198,,,,,,,,,,,,,,,,,,CHF,8800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804190,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/12/2016,06/25/2027,10/14/2016,,,,,,DKK,58000000,09/27/2018,DKK,268988.5913,43038.17462,,,,,,,,,,,,,Payer,Call,,,,,,,,,,DKK,58000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804191,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/12/2015,11/01/2027,06/16/2015,,,,,,USD,33000000,09/27/2018,USD,-165583.084,-165583.084,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,EUR,28380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804192,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/07/2007,03/11/2021,05/09/2007,,,,,,EUR,11000000,09/27/2018,EUR,964028.7466,1118273.346,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,11000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804193,,,,EntityA,,,EntityB,,FX - Swap,07/06/2009,07/19/2022,07/08/2009,,,,,,AUD,44000000,09/27/2018,AUD,-6190131.606,-4518796.072,,,,,,0.54,,,,,,,,,,,,,,,,,,SEK,294360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804194,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/18/2013,03/08/2023,07/22/2013,,,,,,GBP,2000000,09/27/2018,GBP,-122125.2791,-156320.3573,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,GBP,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804195,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,07/17/2013,07/12/2028,07/19/2013,,,,,,NOK,38000000,09/27/2018,NOK,-2898951.808,-347874.217,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804196,,,,EntityA,,,EntityB,,Interest Rate - Swaption,05/16/2011,02/28/2023,05/18/2011,,,,,,AUD,99000000,09/27/2018,AUD,10683198.36,7798734.802,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,AUD,99000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804197,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/24/2016,08/09/2022,10/26/2016,,,,,,DKK,24000000,09/27/2018,DKK,-2721280.827,-435404.9324,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,24000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804198,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/18/2016,09/23/2019,04/20/2016,,,,,,SEK,25000000,09/27/2018,SEK,49693.56608,5466.292269,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,25000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804199,,,,EntityA,,,EntityB,,Interest Rate - Swaption,01/09/2006,04/27/2029,01/11/2006,,,,,,NOK,97000000,09/27/2018,NOK,2774095.208,332891.4249,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,NOK,97000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804200,,,,EntityA,,,EntityB,,Interest Rate - Swaption,01/15/2008,01/01/2021,01/17/2008,,,,,,GBP,13000000,09/27/2018,GBP,991811.3311,1269518.504,,,,,,,,,,,,,Payer,Put,,,,,,,,,,GBP,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804201,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/07/2017,12/09/2030,12/11/2017,,,,,,GBP,11000000,09/27/2018,GBP,-952631.3879,-1219368.177,,,,,,,,,,,,,Receiver,,,,,,,,,,,GBP,11000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804202,,,,EntityA,,,EntityB,,Interest Rate - Swap,05/07/2009,06/20/2025,05/11/2009,,,,,,SEK,9000000,09/27/2018,SEK,-728779.9214,-80165.79135,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,9000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804203,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,04/12/2011,12/14/2027,04/14/2011,,,,,,AUD,48000000,09/27/2018,AUD,-6677712.455,-4874730.092,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,48000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804204,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,02/22/2018,09/17/2029,02/26/2018,,,,,,DKK,29000000,09/27/2018,DKK,-4299086.051,-687853.7682,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,29000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804205,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/21/2012,05/27/2024,12/25/2012,,,,,,EUR,61000000,09/27/2018,EUR,1817281.24,2108046.239,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,61000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804206,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/19/2012,12/01/2026,11/21/2012,,,,,,NOK,37000000,09/27/2018,NOK,1070913.962,128509.6754,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,5920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804207,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,07/30/2015,11/13/2023,08/03/2015,,,,,,AUD,80000000,09/27/2018,AUD,-9391930.793,-6856109.479,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,80000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804208,,,,EntityA,,,EntityB,,FX - Swap,05/17/2007,06/04/2027,05/21/2007,,,,,,EUR,40000000,09/27/2018,EUR,5432058.817,6301188.228,,,,,,0.522,,,,,,EIB,,,,,,,,,,,,GBP,36400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804209,,,,EntityA,,,EntityB,,FX - Swap,01/16/2012,04/22/2027,01/18/2012,,,,,,AUD,26000000,09/27/2018,AUD,1532586.747,1118788.326,,,,,,0.778,,,,,,,,,,,,,,,,,,USD,18980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804210,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/29/2008,09/01/2023,10/31/2008,,,,,,JPY,33000000,09/27/2018,JPY,1471876.62,13246.88958,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,33000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804211,,,,EntityA,,,EntityB,,Interest Rate - Swap,08/31/2009,03/06/2020,09/02/2009,,,,,,NOK,71000000,09/27/2018,NOK,660080.0987,79209.61185,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,71000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804212,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/15/2008,08/17/2026,01/17/2008,,,,,,NOK,85000000,09/27/2018,NOK,11705991.58,1404718.99,,,,,,,,,,,,,Payer,,,,,,,,,,,NOK,85000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804213,,,,EntityA,,,EntityB,,Interest Rate - Swaption,01/25/2008,06/21/2030,01/29/2008,,,,,,CHF,64000000,09/27/2018,CHF,5585034.192,5696734.875,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,CHF,64000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804214,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,04/27/2007,08/12/2030,05/01/2007,,,,,,DKK,7000000,09/27/2018,DKK,925989.754,148158.3606,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,7000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804215,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,09/18/2009,01/05/2027,09/22/2009,,,,,,CHF,1000000,09/27/2018,CHF,7240.137717,7384.940471,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804216,,,,EntityA,,,EntityB,,FX - Swap,03/31/2008,06/22/2023,04/02/2008,,,,,,NOK,72000000,09/27/2018,NOK,10729654,1287558.48,,,,,,0.79,,,,,,,,,,,,,,,,,,AUD,11520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804217,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/19/2017,01/30/2024,06/21/2017,,,,,,USD,25000000,09/27/2018,USD,2520846.337,2520846.337,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,EUR,21500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804218,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,01/05/2012,10/03/2025,01/09/2012,,,,,,CAD,81000000,09/27/2018,CAD,-4465124.835,-3438146.123,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,81000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804219,,,,EntityA,,,EntityB,,FX - Swap,11/14/2006,10/23/2028,11/16/2006,,,,,,AUD,69000000,09/27/2018,AUD,-703521.0576,-513570.3721,,,,,,0.21,,,,,,,,,,,,,,,,,,USD,50370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804220,,,,EntityA,,,EntityB,,Interest Rate - Swap,09/12/2016,04/17/2023,09/14/2016,,,,,,NOK,68000000,09/27/2018,NOK,-2367121.502,-284054.5802,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,68000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804221,,,,EntityA,,,EntityB,,Cross Currency - Swap,10/29/2010,03/01/2028,11/02/2010,,,,,,AUD,41000000,09/27/2018,AUD,-3905127.679,-2850743.206,,,,,,,,,,,,,Payer,,,,,,,,,,,USD,29930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804222,,,,EntityA,,,EntityB,,Cross Currency - Swap,07/13/2015,04/03/2023,07/15/2015,,,,,,NOK,91000000,09/27/2018,NOK,2907632.359,348915.8831,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,14560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804223,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/01/2008,08/27/2020,12/03/2008,,,,,,CHF,92000000,09/27/2018,CHF,3016737.434,3077072.182,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,92000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804224,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/23/2016,08/29/2024,11/25/2016,,,,,,USD,92000000,09/27/2018,USD,-234027.2443,-234027.2443,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,EUR,79120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804225,,,,EntityA,,,EntityB,,FX - Swap,03/06/2006,05/29/2023,03/08/2006,,,,,,AUD,57000000,09/27/2018,AUD,771625.3964,563286.5393,,,,,,0.044,,,,,,,,,,,,,,,,,,SEK,381330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804226,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/09/2015,07/22/2030,01/13/2015,,,,,,NOK,83000000,09/27/2018,NOK,-5528759.238,-663451.1086,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,83000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804227,,,,EntityA,,,EntityB,,FX - Swap,01/08/2007,08/14/2026,01/10/2007,,,,,,EUR,21000000,09/27/2018,EUR,2393281.513,2776206.555,,,,,,0.602,,,,,,EIB,,,,,,,,,,,,GBP,19110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804228,,,,EntityA,,,EntityB,,Interest Rate - Swaption,09/18/2006,07/09/2019,09/20/2006,,,,,,CAD,21000000,09/27/2018,CAD,-1445005.698,-1112654.387,,,,,,,,,,,,,Payer,Put,,,,,,,,,,CAD,21000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804229,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/05/2009,04/13/2026,10/07/2009,,,,,,DKK,20000000,09/27/2018,DKK,-472732.8936,-75637.26297,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804230,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/22/2014,10/24/2029,12/24/2014,,,,,,JPY,17000000,09/27/2018,JPY,1806082.349,16254.74114,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,17000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804231,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,04/21/2006,02/11/2019,04/25/2006,,,,,,CAD,24000000,09/27/2018,CAD,-1521639.779,-1171662.63,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,24000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804232,,,,EntityA,,,EntityB,,Cross Currency - Swap,11/18/2013,03/17/2022,11/20/2013,,,,,,JPY,31000000,09/27/2018,JPY,-281151.9761,-2530.367785,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,2325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804233,,,,EntityA,,,EntityB,,FX - Swap,12/27/2011,10/14/2021,12/29/2011,,,,,,AUD,96000000,09/27/2018,AUD,5091770.697,3716992.609,,,,,,0.138,,,,,,,,,,,,,,,,,,USD,70080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804234,,,,EntityA,,,EntityB,,FX - Swap,06/25/2010,02/15/2028,06/29/2010,,,,,,AUD,41000000,09/27/2018,AUD,-1662240.732,-1213435.734,,,,,,0.218,,,,,,,,,,,,,,,,,,USD,29930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804235,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/18/2010,07/05/2027,10/20/2010,,,,,,SEK,75000000,09/27/2018,SEK,-6864846.322,-755133.0954,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,75000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804236,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/20/2017,03/18/2019,11/22/2017,,,,,,JPY,55000000,09/27/2018,JPY,5625145.632,50626.31069,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,55000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804237,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,01/03/2011,10/04/2028,01/05/2011,,,,,,SEK,4000000,09/27/2018,SEK,564610.0474,62107.10521,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804238,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/26/2006,10/12/2021,06/28/2006,,,,,,SEK,54000000,09/27/2018,SEK,1596563.237,175621.956,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,5940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804239,,,,EntityA,,,EntityB,,Interest Rate - Swap,03/29/2010,10/07/2025,03/31/2010,,,,,,USD,76000000,09/27/2018,USD,-3307649.578,-3307649.578,,,,,,,,,,,,LIB,Receiver,,,,,,,,,,,USD,76000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-804240,,,,EntityA,,,EntityB,,FX - Swap,06/04/2007,11/01/2027,06/06/2007,,,,,,AUD,42000000,09/27/2018,AUD,-1214635.391,-886683.8351,,,,,,0.99,,,,,,,,,,,,,,,,,,USD,30660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
